palavra,canonicidade,tonicidade
filmas,False,paraxítona
filmasse,False,paraxítona
filmaste,False,paraxítona
filmava,False,paraxítona
filme,False,paraxítona
filmemo,False,paraxítona
filmes,False,paraxítona
filmo,False,paraxítona
filmá,False,oxítona
filo,True,paraxítona
filológica,True,proparoxítona
filológico,True,proparoxítona
filosofa,True,paraxítona
filosofada,True,paraxítona
filosofado,True,paraxítona
filosofamo,True,paraxítona
filosofara,True,paraxítona
filosofaremo,True,paraxítona
filosofará,True,oxítona
filosofava,True,paraxítona
filosofe,True,paraxítona
filosofemo,True,paraxítona
filosofo,True,paraxítona
filosofá,True,oxítona
filosófica,True,proparoxítona
filosófico,True,proparoxítona
filou,False,oxítona
filtrarei,False,oxítona
filtrarão,False,paraxítona
filtração,False,paraxítona
filá,True,oxítona
filão,False,paraxítona
filé,True,oxítona
filólogo,True,proparoxítona
filósofo,True,proparoxítona
filões,False,paraxítona
fina,True,paraxítona
finado,True,paraxítona
final,False,oxítona
finalidade,True,paraxítona
finaliza,True,paraxítona
finalizada,True,paraxítona
finalizado,True,paraxítona
finalizamo,True,paraxítona
finalizara,True,paraxítona
finalizaremo,True,paraxítona
finalizará,True,oxítona
finalizava,True,paraxítona
finalize,True,paraxítona
finalizemo,True,paraxítona
finalizo,True,paraxítona
finalizá,True,oxítona
finança,False,paraxítona
finas,False,paraxítona
finca,False,paraxítona
fincada,False,paraxítona
fincado,False,paraxítona
fincamo,False,paraxítona
fincando,False,paraxítona
fincar,False,oxítona
fincara,False,paraxítona
fincarei,False,oxítona
fincarmo,False,paraxítona
fincará,False,oxítona
fincarão,False,paraxítona
fincas,False,paraxítona
fincasse,False,paraxítona
fincaste,False,paraxítona
fincava,False,paraxítona
finco,False,paraxítona
fincá,False,oxítona
finda,False,paraxítona
findada,False,paraxítona
findado,False,paraxítona
findamo,False,paraxítona
findando,False,paraxítona
findar,False,oxítona
findara,False,paraxítona
findarei,False,oxítona
findarmo,False,paraxítona
findará,False,oxítona
findarão,False,paraxítona
findas,False,paraxítona
findasse,False,paraxítona
findaste,False,paraxítona
findava,False,paraxítona
finde,False,paraxítona
findemo,False,paraxítona
findes,False,paraxítona
findo,False,paraxítona
findos,False,paraxítona
findá,False,oxítona
fineza,True,paraxítona
finge,False,paraxítona
finges,False,paraxítona
fingi,False,oxítona
fingida,False,paraxítona
fingido,False,paraxítona
fingimo,False,paraxítona
fingindo,False,paraxítona
fingir,False,oxítona
fingira,False,paraxítona
fingirei,False,oxítona
fingirmo,False,paraxítona
fingirá,False,oxítona
fingirão,False,paraxítona
fingisse,False,paraxítona
fingiste,False,paraxítona
fininho,False,paraxítona
finita,True,paraxítona
finito,True,paraxítona
finja,False,paraxítona
finjamo,False,paraxítona
finjas,False,paraxítona
finjo,False,paraxítona
fino,True,paraxítona
finos,False,paraxítona
finquei,False,oxítona
finquemo,False,paraxítona
finta,False,paraxítona
fintada,False,paraxítona
fintado,False,paraxítona
fintamo,False,paraxítona
fintando,False,paraxítona
fintar,False,oxítona
fintara,False,paraxítona
fintarei,False,oxítona
fintarmo,False,paraxítona
fintará,False,oxítona
fintarão,False,paraxítona
fintas,False,paraxítona
fintasse,False,paraxítona
fintaste,False,paraxítona
fintava,False,paraxítona
finte,False,paraxítona
fintemo,False,paraxítona
fintes,False,paraxítona
finto,False,paraxítona
fintá,False,oxítona
finura,True,paraxítona
fiorde,False,paraxítona
fios,False,paraxítona
fiou,False,oxítona
fiquei,False,oxítona
fiquemo,False,paraxítona
fira,True,paraxítona
firas,False,paraxítona
firma,False,paraxítona
firmada,False,paraxítona
firmado,False,paraxítona
firmamo,False,paraxítona
firmando,False,paraxítona
firmar,False,oxítona
firmara,False,paraxítona
firmarei,False,oxítona
firmarmo,False,paraxítona
firmará,False,oxítona
firmarão,False,paraxítona
firmas,False,paraxítona
firmasse,False,paraxítona
firmaste,False,paraxítona
firmava,False,paraxítona
firme,False,paraxítona
firmemo,False,paraxítona
firmes,False,paraxítona
firmeza,False,paraxítona
firmo,False,paraxítona
firmá,False,oxítona
firo,True,paraxítona
fiscal,False,oxítona
fisco,False,paraxítona
fiscos,False,paraxítona
fisga,False,paraxítona
fisgada,False,paraxítona
fisgado,False,paraxítona
fisgamo,False,paraxítona
fisgando,False,paraxítona
fisgar,False,oxítona
fisgara,False,paraxítona
fisgarei,False,oxítona
fisgarmo,False,paraxítona
fisgará,False,oxítona
fisgarão,False,paraxítona
fisgas,False,paraxítona
fisgasse,False,paraxítona
fisgaste,False,paraxítona
fisgava,False,paraxítona
fisgo,False,paraxítona
fisguei,False,oxítona
fisguemo,False,paraxítona
fisgá,False,oxítona
fissura,False,paraxítona
fita,True,paraxítona
fitada,True,paraxítona
fitado,True,paraxítona
fitai,False,oxítona
fitamo,True,paraxítona
fitando,False,paraxítona
fitar,False,oxítona
fitara,True,paraxítona
fitaremo,True,paraxítona
fitarmo,False,paraxítona
fitará,True,oxítona
fitas,False,paraxítona
fitasse,False,paraxítona
fitaste,False,paraxítona
fitava,True,paraxítona
fite,True,paraxítona
fitei,False,oxítona
fiteira,False,paraxítona
fiteiro,False,paraxítona
fitemo,True,paraxítona
fites,False,paraxítona
fitinha,False,paraxítona
fito,True,paraxítona
fitou,False,oxítona
fitá,True,oxítona
fivela,True,paraxítona
fixa,True,paraxítona
fixada,True,paraxítona
fixado,True,paraxítona
fixadora,True,paraxítona
fixai,False,oxítona
fixamo,True,paraxítona
fixando,False,paraxítona
fixar,False,oxítona
fixara,True,paraxítona
fixaremo,True,paraxítona
fixarmo,False,paraxítona
fixará,True,oxítona
fixas,False,paraxítona
fixasse,False,paraxítona
fixaste,False,paraxítona
fixava,True,paraxítona
fixe,True,paraxítona
fixei,False,oxítona
fixemo,True,paraxítona
fixes,False,paraxítona
fixo,True,paraxítona
fixos,False,paraxítona
fixou,False,oxítona
fixá,True,oxítona
fizemo,True,paraxítona
fizer,False,oxítona
fizera,True,paraxítona
fizermo,False,paraxítona
fizesse,False,paraxítona
fizeste,False,paraxítona
flagela,False,paraxítona
flagele,False,paraxítona
flagelo,False,paraxítona
flagelá,False,oxítona
flagra,False,paraxítona
flagre,False,paraxítona
flagro,False,paraxítona
flagrá,False,oxítona
flameja,False,paraxítona
flameje,False,paraxítona
flamejo,False,paraxítona
flamejá,False,oxítona
flanco,False,paraxítona
flanela,False,paraxítona
flavo,False,paraxítona
flecha,False,paraxítona
fleche,False,paraxítona
flecho,False,paraxítona
flechá,False,oxítona
floco,False,paraxítona
flora,False,paraxítona
florada,False,paraxítona
florado,False,paraxítona
flori,False,oxítona
florida,False,paraxítona
florido,False,paraxítona
florimo,False,paraxítona
florira,False,paraxítona
florirá,False,oxítona
fluente,False,paraxítona
fluindo,False,paraxítona
fluirmo,False,paraxítona
fluxo,False,paraxítona
fluísse,False,paraxítona
fluíste,False,paraxítona
flácida,False,proparoxítona
flácido,False,proparoxítona
flâmula,False,proparoxítona
foca,True,paraxítona
focada,True,paraxítona
focado,True,paraxítona
focai,False,oxítona
focal,False,oxítona
focaliza,True,paraxítona
focalizada,True,paraxítona
focalizado,True,paraxítona
focalizamo,True,paraxítona
focalizara,True,paraxítona
focalizaremo,True,paraxítona
focalizará,True,oxítona
focalizava,True,paraxítona
focalize,True,paraxítona
focalizemo,True,paraxítona
focalizo,True,paraxítona
focalizá,True,oxítona
focamo,True,paraxítona
focando,False,paraxítona
focar,False,oxítona
focara,True,paraxítona
focaremo,True,paraxítona
focarmo,False,paraxítona
focará,True,oxítona
focas,False,paraxítona
focasse,False,paraxítona
focaste,False,paraxítona
focava,True,paraxítona
focinho,False,paraxítona
foco,True,paraxítona
focos,False,paraxítona
focou,False,oxítona
focá,True,oxítona
fofa,True,paraxítona
fofas,False,paraxítona
fofo,True,paraxítona
fofoca,True,paraxítona
fofocada,True,paraxítona
fofocado,True,paraxítona
fofocamo,True,paraxítona
fofocara,True,paraxítona
fofocaremo,True,paraxítona
fofocará,True,oxítona
fofocava,True,paraxítona
fofoco,True,paraxítona
fofocá,True,oxítona
fofoquei,False,oxítona
fofos,False,paraxítona
foge,True,paraxítona
foges,False,paraxítona
fogo,True,paraxítona
fogos,False,paraxítona
fogosa,True,paraxítona
fogoso,True,paraxítona
fogueira,False,paraxítona
foguete,False,paraxítona
fogão,False,paraxítona
fogões,False,paraxítona
foice,False,paraxítona
fole,True,paraxítona
foles,False,paraxítona
folga,False,paraxítona
folgada,False,paraxítona
folgado,False,paraxítona
folgamo,False,paraxítona
folgando,False,paraxítona
folgar,False,oxítona
folgara,False,paraxítona
folgarei,False,oxítona
folgarmo,False,paraxítona
folgará,False,oxítona
folgarão,False,paraxítona
folgas,False,paraxítona
folgasse,False,paraxítona
folgaste,False,paraxítona
folgava,False,paraxítona
folgazão,False,paraxítona
folgo,False,paraxítona
folguedo,False,paraxítona
folguei,False,oxítona
folguemo,False,paraxítona
folgá,False,oxítona
folha,False,paraxítona
folhas,False,paraxítona
folheai,False,oxítona
folheei,False,oxítona
folheou,False,oxítona
folheto,False,paraxítona
folhinha,False,paraxítona
fome,True,paraxítona
fomenta,False,paraxítona
fomente,False,paraxítona
fomento,False,paraxítona
fomentá,False,oxítona
fomes,False,paraxítona
fomo,True,paraxítona
fomos,False,paraxítona
fone,True,paraxítona
fonema,True,paraxítona
fones,False,paraxítona
fonte,False,paraxítona
fontes,False,paraxítona
fonética,True,proparoxítona
fonético,True,proparoxítona
foquei,False,oxítona
foquemo,False,paraxítona
fora,True,paraxítona
foragi,True,oxítona
foragida,True,paraxítona
foragido,True,paraxítona
foragimo,True,paraxítona
foragira,True,paraxítona
foragiremo,True,paraxítona
foragirá,True,oxítona
foras,False,paraxítona
forca,False,paraxítona
forcas,False,paraxítona
force,False,paraxítona
forceja,False,paraxítona
forcejai,False,oxítona
forceje,False,paraxítona
forcejei,False,oxítona
forcejo,False,paraxítona
forcejou,False,oxítona
forcejá,False,oxítona
forcemo,False,paraxítona
forces,False,paraxítona
fordes,False,paraxítona
foreira,False,paraxítona
foreiro,False,paraxítona
forense,False,paraxítona
fores,False,paraxítona
forja,False,paraxítona
forjada,False,paraxítona
forjado,False,paraxítona
forjamo,False,paraxítona
forjando,False,paraxítona
forjar,False,oxítona
forjara,False,paraxítona
forjarei,False,oxítona
forjarmo,False,paraxítona
forjará,False,oxítona
forjarão,False,paraxítona
forjas,False,paraxítona
forjasse,False,paraxítona
forjaste,False,paraxítona
forjava,False,paraxítona
forje,False,paraxítona
forjemo,False,paraxítona
forjes,False,paraxítona
forjo,False,paraxítona
forjá,False,oxítona
forma,False,paraxítona
formada,False,paraxítona
formado,False,paraxítona
formal,False,oxítona
formamo,False,paraxítona
formanda,False,paraxítona
formando,False,paraxítona
formar,False,oxítona
formara,False,paraxítona
formarei,False,oxítona
formarmo,False,paraxítona
formará,False,oxítona
formarão,False,paraxítona
formas,False,paraxítona
formasse,False,paraxítona
formaste,False,paraxítona
formata,False,paraxítona
formatai,False,oxítona
formate,False,paraxítona
formatei,False,oxítona
formato,False,paraxítona
formatou,False,oxítona
formatá,False,oxítona
formava,False,paraxítona
formação,False,paraxítona
forme,False,paraxítona
formemo,False,paraxítona
formes,False,paraxítona
formiga,False,paraxítona
formigai,False,oxítona
formigo,False,paraxítona
formigou,False,oxítona
formigá,False,oxítona
formigão,False,paraxítona
formo,False,paraxítona
formos,False,paraxítona
formosa,False,paraxítona
formoso,False,paraxítona
formula,False,paraxítona
formulai,False,oxítona
formule,False,paraxítona
formulei,False,oxítona
formulo,False,paraxítona
formulou,False,oxítona
formulá,False,oxítona
formá,False,oxítona
fornada,False,paraxítona
fornalha,False,paraxítona
fornece,False,paraxítona
fornecei,False,oxítona
forneceu,False,oxítona
forneci,False,oxítona
fornecê,False,oxítona
forneça,False,paraxítona
forneço,False,paraxítona
fornica,False,paraxítona
fornicai,False,oxítona
fornico,False,paraxítona
fornicou,False,oxítona
fornicá,False,oxítona
forno,False,paraxítona
fornos,False,paraxítona
foro,True,paraxítona
foros,False,paraxítona
forra,False,paraxítona
forrada,False,paraxítona
forrado,False,paraxítona
forrageá,False,oxítona
forramo,False,paraxítona
forrando,False,paraxítona
forrar,False,oxítona
forrara,False,paraxítona
forrarei,False,oxítona
forrarmo,False,paraxítona
forrará,False,oxítona
forrarão,False,paraxítona
forras,False,paraxítona
forrasse,False,paraxítona
forraste,False,paraxítona
forrava,False,paraxítona
forre,False,paraxítona
forremo,False,paraxítona
forres,False,paraxítona
forro,False,paraxítona
forros,False,paraxítona
forrá,False,oxítona
forte,False,paraxítona
fortes,False,paraxítona
fortuna,False,paraxítona
força,False,paraxítona
forçada,False,paraxítona
forçado,False,paraxítona
forçamo,False,paraxítona
forçando,False,paraxítona
forçar,False,oxítona
forçara,False,paraxítona
forçarei,False,oxítona
forçarmo,False,paraxítona
forçará,False,oxítona
forçarão,False,paraxítona
forças,False,paraxítona
forçasse,False,paraxítona
forçaste,False,paraxítona
forçava,False,paraxítona
forço,False,paraxítona
forçosa,False,paraxítona
forçoso,False,paraxítona
forçuda,False,paraxítona
forçudo,False,paraxítona
forçá,False,oxítona
fosca,False,paraxítona
foscas,False,paraxítona
fosco,False,paraxítona
foscos,False,paraxítona
fosfato,False,paraxítona
fossa,False,paraxítona
fossas,False,paraxítona
fosse,False,paraxítona
fosses,False,paraxítona
fosso,False,paraxítona
fossos,False,paraxítona
foste,False,paraxítona
fostes,False,paraxítona
foto,True,paraxítona
fotocélula,True,proparoxítona
fotogênica,True,proparoxítona
fotogênico,True,proparoxítona
fotolito,True,paraxítona
fotonovela,True,paraxítona
fotos,False,paraxítona
fototerápica,True,proparoxítona
fototerápico,True,proparoxítona
fraca,False,paraxítona
fraco,False,paraxítona
frade,False,paraxítona
fraga,False,paraxítona
fragata,False,paraxítona
frajola,False,paraxítona
fralda,False,paraxítona
franca,False,paraxítona
franco,False,paraxítona
frango,False,paraxítona
franja,False,paraxítona
franqueza,False,paraxítona
franza,False,paraxítona
franze,False,paraxítona
franzi,False,oxítona
franzo,False,paraxítona
frança,False,paraxítona
frasco,False,paraxítona
frase,False,paraxítona
fratura,False,paraxítona
frature,False,paraxítona
fraturo,False,paraxítona
fraturá,False,oxítona
freando,False,paraxítona
frearmo,False,paraxítona
freasse,False,paraxítona
freaste,False,paraxítona
frecha,False,paraxítona
freche,False,paraxítona
frecho,False,paraxítona
frechá,False,oxítona
freme,False,paraxítona
fremi,False,oxítona
fremida,False,paraxítona
fremido,False,paraxítona
fremimo,False,paraxítona
fremira,False,paraxítona
fremirá,False,oxítona
frente,False,paraxítona
fresa,False,paraxítona
fresada,False,paraxítona
fresado,False,paraxítona
fresamo,False,paraxítona
fresara,False,paraxítona
fresará,False,oxítona
fresava,False,paraxítona
fresca,False,paraxítona
fresco,False,paraxítona
frese,False,paraxítona
fresemo,False,paraxítona
freso,False,paraxítona
fresta,False,paraxítona
fresá,False,oxítona
freta,False,paraxítona
fretada,False,paraxítona
fretado,False,paraxítona
fretamo,False,paraxítona
fretara,False,paraxítona
fretará,False,oxítona
fretava,False,paraxítona
frete,False,paraxítona
fretemo,False,paraxítona
freto,False,paraxítona
fretá,False,oxítona
frevo,False,paraxítona
frigi,False,oxítona
frigida,False,paraxítona
frigido,False,paraxítona
frigimo,False,paraxítona
frigira,False,paraxítona
frigirá,False,oxítona
frija,False,paraxítona
frijamo,False,paraxítona
frijo,False,paraxítona
frisa,False,paraxítona
frisada,False,paraxítona
frisado,False,paraxítona
frisamo,False,paraxítona
frisara,False,paraxítona
frisará,False,oxítona
frisava,False,paraxítona
frise,False,paraxítona
frisemo,False,paraxítona
friso,False,paraxítona
frisá,False,oxítona
frita,False,paraxítona
fritada,False,paraxítona
fritado,False,paraxítona
fritamo,False,paraxítona
fritara,False,paraxítona
fritará,False,oxítona
fritava,False,paraxítona
frite,False,paraxítona
fritemo,False,paraxítona
frito,False,paraxítona
fritura,False,paraxítona
fritá,False,oxítona
froge,False,paraxítona
fronha,False,paraxítona
fronte,False,paraxítona
frota,False,paraxítona
fruindo,False,paraxítona
fruirmo,False,paraxítona
fruta,False,paraxítona
fruto,False,paraxítona
fruísse,False,paraxítona
fruíste,False,paraxítona
frêmito,False,proparoxítona
frígida,False,proparoxítona
frígido,False,proparoxítona
frívola,False,proparoxítona
frívolo,False,proparoxítona
fuce,True,paraxítona
fucei,False,oxítona
fucemo,True,paraxítona
fuces,False,paraxítona
fuga,True,paraxítona
fugacidade,True,paraxítona
fugas,False,paraxítona
fugaz,False,oxítona
fugi,True,oxítona
fugida,True,paraxítona
fugido,True,paraxítona
fugimo,True,paraxítona
fugindo,False,paraxítona
fugir,False,oxítona
fugira,True,paraxítona
fugiremo,True,paraxítona
fugirmo,False,paraxítona
fugirá,True,oxítona
fugisse,False,paraxítona
fugiste,False,paraxítona
fugitiva,True,paraxítona
fugitivo,True,paraxítona
fugiu,False,oxítona
fuja,True,paraxítona
fujamo,True,paraxítona
fujas,False,paraxítona
fujo,True,paraxítona
fujona,True,paraxítona
fujão,False,paraxítona
fujões,False,paraxítona
fulana,True,paraxítona
fulano,True,paraxítona
fulge,False,paraxítona
fulgente,False,paraxítona
fulges,False,paraxítona
fulgi,False,oxítona
fulgida,False,paraxítona
fulgido,False,paraxítona
fulgimo,False,paraxítona
fulgindo,False,paraxítona
fulgir,False,oxítona
fulgira,False,paraxítona
fulgirei,False,oxítona
fulgirmo,False,paraxítona
fulgirá,False,oxítona
fulgirão,False,paraxítona
fulgisse,False,paraxítona
fulgiste,False,paraxítona
fulgor,False,oxítona
fulgura,False,paraxítona
fulgurai,False,oxítona
fulgure,False,paraxítona
fulgurei,False,oxítona
fulguro,False,paraxítona
fulgurou,False,oxítona
fulgurá,False,oxítona
fulmina,False,paraxítona
fulminai,False,oxítona
fulmine,False,paraxítona
fulminei,False,oxítona
fulmino,False,paraxítona
fulminou,False,oxítona
fulminá,False,oxítona
fuma,True,paraxítona
fumada,True,paraxítona
fumado,True,paraxítona
fumadora,True,paraxítona
fumai,False,oxítona
fumamo,True,paraxítona
fumando,False,paraxítona
fumante,False,paraxítona
fumar,False,oxítona
fumara,True,paraxítona
fumarada,True,paraxítona
fumaremo,True,paraxítona
fumarmo,False,paraxítona
fumará,True,oxítona
fumas,False,paraxítona
fumasse,False,paraxítona
fumaste,False,paraxítona
fumava,True,paraxítona
fumaça,True,paraxítona
fume,True,paraxítona
fumega,True,paraxítona
fumegada,True,paraxítona
fumegado,True,paraxítona
fumegamo,True,paraxítona
fumegara,True,paraxítona
fumegaremo,True,paraxítona
fumegará,True,oxítona
fumegava,True,paraxítona
fumego,True,paraxítona
fumeguei,False,oxítona
fumegá,True,oxítona
fumei,False,oxítona
fumemo,True,paraxítona
fumes,False,paraxítona
fumo,True,paraxítona
fumou,False,oxítona
fumá,True,oxítona
funda,False,paraxítona
fundada,False,paraxítona
fundado,False,paraxítona
fundamo,False,paraxítona
fundando,False,paraxítona
fundar,False,oxítona
fundara,False,paraxítona
fundarei,False,oxítona
fundarmo,False,paraxítona
fundará,False,oxítona
fundarão,False,paraxítona
fundas,False,paraxítona
fundasse,False,paraxítona
fundaste,False,paraxítona
fundava,False,paraxítona
fundação,False,paraxítona
funde,False,paraxítona
fundeai,False,oxítona
fundeei,False,oxítona
fundemo,False,paraxítona
fundeou,False,oxítona
fundes,False,paraxítona
fundi,False,oxítona
fundida,False,paraxítona
fundido,False,paraxítona
fundimo,False,paraxítona
fundindo,False,paraxítona
fundir,False,oxítona
fundira,False,paraxítona
fundirei,False,oxítona
fundirmo,False,paraxítona
fundirá,False,oxítona
fundirão,False,paraxítona
fundismo,False,paraxítona
fundisse,False,paraxítona
fundista,False,paraxítona
fundiste,False,paraxítona
fundição,False,paraxítona
fundo,False,paraxítona
fundos,False,paraxítona
fundura,False,paraxítona
fundá,False,oxítona
funesta,False,paraxítona
funesto,False,paraxítona
funga,False,paraxítona
fungada,False,paraxítona
fungado,False,paraxítona
fungamo,False,paraxítona
fungando,False,paraxítona
fungar,False,oxítona
fungara,False,paraxítona
fungarei,False,oxítona
fungarmo,False,paraxítona
fungará,False,oxítona
fungarão,False,paraxítona
fungas,False,paraxítona
fungasse,False,paraxítona
fungaste,False,paraxítona
fungava,False,paraxítona
fungo,False,paraxítona
fungos,False,paraxítona
funguei,False,oxítona
funguemo,False,paraxítona
fungá,False,oxítona
funil,False,oxítona
fura,True,paraxítona
furada,True,paraxítona
furado,True,paraxítona
furadora,True,paraxítona
furai,False,oxítona
furamo,True,paraxítona
furando,False,paraxítona
furar,False,oxítona
furara,True,paraxítona
furaremo,True,paraxítona
furarmo,False,paraxítona
furará,True,oxítona
furas,False,paraxítona
furasse,False,paraxítona
furaste,False,paraxítona
furava,True,paraxítona
fure,True,paraxítona
furei,False,oxítona
furemo,True,paraxítona
fures,False,paraxítona
furiosa,False,paraxítona
furioso,False,paraxítona
furna,False,paraxítona
furnas,False,paraxítona
furo,True,paraxítona
furor,False,oxítona
furos,False,paraxítona
furou,False,oxítona
furta,False,paraxítona
furtada,False,paraxítona
furtado,False,paraxítona
furtamo,False,paraxítona
furtando,False,paraxítona
furtar,False,oxítona
furtara,False,paraxítona
furtarei,False,oxítona
furtarmo,False,paraxítona
furtará,False,oxítona
furtarão,False,paraxítona
furtas,False,paraxítona
furtasse,False,paraxítona
furtaste,False,paraxítona
furtava,False,paraxítona
furte,False,paraxítona
furtemo,False,paraxítona
furtes,False,paraxítona
furtiva,False,paraxítona
furtivo,False,paraxítona
furto,False,paraxítona
furtos,False,paraxítona
furtá,False,oxítona
furá,True,oxítona
furão,False,paraxítona
furões,False,paraxítona
fusco,False,paraxítona
fuso,True,paraxítona
fusos,False,paraxítona
fustiga,False,paraxítona
fustigai,False,oxítona
fustigo,False,paraxítona
fustigou,False,oxítona
fustigá,False,oxítona
fusão,False,paraxítona
futilidade,True,paraxítona
futura,True,paraxítona
futuro,True,paraxítona
futuróloga,True,proparoxítona
futurólogo,True,proparoxítona
fuxica,True,paraxítona
fuxicada,True,paraxítona
fuxicado,True,paraxítona
fuxicamo,True,paraxítona
fuxicara,True,paraxítona
fuxicaremo,True,paraxítona
fuxicará,True,oxítona
fuxicava,True,paraxítona
fuxico,True,paraxítona
fuxicá,True,oxítona
fuxiquei,False,oxítona
fuzil,False,oxítona
fuzila,True,paraxítona
fuzilada,True,paraxítona
fuzilado,True,paraxítona
fuzilamo,True,paraxítona
fuzilara,True,paraxítona
fuzilaremo,True,paraxítona
fuzilará,True,oxítona
fuzilava,True,paraxítona
fuzile,True,paraxítona
fuzilemo,True,paraxítona
fuzilo,True,paraxítona
fuzilá,True,oxítona
fuça,True,paraxítona
fuçada,True,paraxítona
fuçado,True,paraxítona
fuçai,False,oxítona
fuçamo,True,paraxítona
fuçando,False,paraxítona
fuçar,False,oxítona
fuçara,True,paraxítona
fuçaremo,True,paraxítona
fuçarmo,False,paraxítona
fuçará,True,oxítona
fuças,False,paraxítona
fuçasse,False,paraxítona
fuçaste,False,paraxítona
fuçava,True,paraxítona
fuço,True,paraxítona
fuçou,False,oxítona
fuçá,True,oxítona
fábrica,False,proparoxítona
fábula,True,proparoxítona
fácil,False,paraxítona
fármaco,False,proparoxítona
fécula,True,proparoxítona
féretro,False,proparoxítona
fértil,False,paraxítona
fétida,True,proparoxítona
fétido,True,proparoxítona
fêmur,False,paraxítona
fígado,True,proparoxítona
física,True,proparoxítona
físico,True,proparoxítona
fístula,False,proparoxítona
fórmica,False,proparoxítona
fórmico,False,proparoxítona
fórmula,False,proparoxítona
fórum,False,paraxítona
fósforo,False,proparoxítona
fóssil,False,paraxítona
fôlego,True,proparoxítona
fúlgido,False,proparoxítona
fúlgura,False,proparoxítona
fúnebre,False,proparoxítona
fútil,False,paraxítona
gaba,True,paraxítona
gabada,True,paraxítona
gabado,True,paraxítona
gabai,False,oxítona
gabamo,True,paraxítona
gabando,False,paraxítona
gabar,False,oxítona
gabara,True,paraxítona
gabaremo,True,paraxítona
gabarita,True,paraxítona
gabaritada,True,paraxítona
gabaritado,True,paraxítona
gabaritamo,True,paraxítona
gabaritara,True,paraxítona
gabaritaremo,True,paraxítona
gabaritará,True,oxítona
gabaritava,True,paraxítona
gabarite,True,paraxítona
gabaritemo,True,paraxítona
gabarito,True,paraxítona
gabaritá,True,oxítona
gabarmo,False,paraxítona
gabarola,True,paraxítona
gabará,True,oxítona
gabas,False,paraxítona
gabasse,False,paraxítona
gabaste,False,paraxítona
gabava,True,paraxítona
gabe,True,paraxítona
gabei,False,oxítona
gabemo,True,paraxítona
gabes,False,paraxítona
gabinete,True,paraxítona
gabo,True,paraxítona
gabonesa,True,paraxítona
gabou,False,oxítona
gabá,True,oxítona
gado,True,paraxítona
gados,False,paraxítona
gafieira,False,paraxítona
gaga,True,paraxítona
gagas,False,paraxítona
gago,True,paraxítona
gagos,False,paraxítona
gagueira,False,paraxítona
gagueja,False,paraxítona
gagueje,False,paraxítona
gaguejo,False,paraxítona
gaguejá,False,oxítona
gaita,False,paraxítona
gaja,True,paraxítona
gajas,False,paraxítona
gajo,True,paraxítona
gajos,False,paraxítona
gala,True,paraxítona
galante,False,paraxítona
galega,True,paraxítona
galego,True,paraxítona
galena,True,paraxítona
galera,True,paraxítona
galeto,True,paraxítona
galga,False,paraxítona
galgada,False,paraxítona
galgado,False,paraxítona
galgamo,False,paraxítona
galgando,False,paraxítona
galgar,False,oxítona
galgara,False,paraxítona
galgarei,False,oxítona
galgarmo,False,paraxítona
galgará,False,oxítona
galgarão,False,paraxítona
galgas,False,paraxítona
galgasse,False,paraxítona
galgaste,False,paraxítona
galgava,False,paraxítona
galgo,False,paraxítona
galguei,False,oxítona
galguemo,False,paraxítona
galgá,False,oxítona
galhada,False,paraxítona
galharda,False,paraxítona
galhardo,False,paraxítona
galheta,False,paraxítona
galho,False,paraxítona
galhos,False,paraxítona
galinha,False,paraxítona
galinho,False,paraxítona
galo,True,paraxítona
galocha,False,paraxítona
galopa,True,paraxítona
galopada,True,paraxítona
galopado,True,paraxítona
galopamo,True,paraxítona
galopara,True,paraxítona
galoparemo,True,paraxítona
galopará,True,oxítona
galopava,True,paraxítona
galope,True,paraxítona
galopemo,True,paraxítona
galopo,True,paraxítona
galopá,True,oxítona
galos,False,paraxítona
galão,False,paraxítona
galões,False,paraxítona
gama,True,paraxítona
gamada,True,paraxítona
gamado,True,paraxítona
gambito,False,paraxítona
gambá,False,oxítona
gambás,False,oxítona
gamela,True,paraxítona
gameta,True,paraxítona
gamo,True,paraxítona
gamos,False,paraxítona
gamão,False,paraxítona
gana,True,paraxítona
gandaiada,False,paraxítona
gandaiado,False,paraxítona
gandaiamo,False,paraxítona
gandaiara,False,paraxítona
gandaiará,False,oxítona
gandaiava,False,paraxítona
gandaiemo,False,paraxítona
gandaiá,False,oxítona
gandula,False,paraxítona
gane,True,paraxítona
ganes,False,paraxítona
ganesa,True,paraxítona
gangorra,False,paraxítona
gangrenai,False,oxítona
gangrenei,False,oxítona
gangrenou,False,oxítona
ganha,False,paraxítona
ganhada,False,paraxítona
ganhado,False,paraxítona
ganhamo,False,paraxítona
ganhando,False,paraxítona
ganhar,False,oxítona
ganhara,False,paraxítona
ganharei,False,oxítona
ganharmo,False,paraxítona
ganhará,False,oxítona
ganharão,False,paraxítona
ganhas,False,paraxítona
ganhasse,False,paraxítona
ganhaste,False,paraxítona
ganhava,False,paraxítona
ganhe,False,paraxítona
ganhemo,False,paraxítona
ganhes,False,paraxítona
ganho,False,paraxítona
ganhos,False,paraxítona
ganhá,False,oxítona
gani,True,oxítona
ganida,True,paraxítona
ganido,True,paraxítona
ganimo,True,paraxítona
ganindo,False,paraxítona
ganir,False,oxítona
ganira,True,paraxítona
ganiremo,True,paraxítona
ganirmo,False,paraxítona
ganirá,True,oxítona
ganisse,False,paraxítona
